"CODCT";"PROJETO";"Obra";"Tipo Obra";"RDO";"STATUS_RDO";"DATA_VALIDACAO_SALA_TECNICA"
"0007";"26149184";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
"0007";"26150336";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/3/2025 00:00:00
"0007";"26150352";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26150980";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26151014";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26151197";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/5/2025 00:00:00
"0007";"26151790";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"26151812";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26152126";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26152983";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";14/4/2025 00:00:00
"0007";"26155311";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26164809";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26165503";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"26166488";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";13/5/2025 00:00:00
"0007";"26176327";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";12/4/2025 00:00:00
"0007";"26178605";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26179520";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26180146";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0007";"26181690";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26183242";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"26184095";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/2/2025 00:00:00
"0007";"26184184";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";18/6/2025 00:00:00
"0007";"26184320";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/2/2025 00:00:00
"0007";"26185075";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";20/6/2025 00:00:00
"0007";"26185547";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/2/2025 00:00:00
"0007";"26185954";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26186012";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26186128";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/3/2025 00:00:00
"0007";"26186357";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/3/2025 00:00:00
"0007";"26186470";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0007";"26186578";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26186594";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"26186969";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/2/2025 00:00:00
"0007";"26187906";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26188058";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26189054";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26189127";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
"0007";"26189178";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26190460";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26190516";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"26190826";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/2/2025 00:00:00
"0007";"26191016";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
"0007";"26192314";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/2/2025 00:00:00
"0007";"26192373";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0007";"26192446";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/2/2025 00:00:00
"0007";"26266601";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26365618";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26377616";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26382610";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26432722";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0007";"26530783";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26548720";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29023408";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29023564";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";12/3/2025 00:00:00
"0007";"29023629";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29024242";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29024285";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29024315";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0007";"29024331";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0007";"29024390";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29024404";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29024650";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/3/2025 00:00:00
"0007";"29025230";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/3/2025 00:00:00
"0007";"29025346";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/3/2025 00:00:00
"0007";"29025583";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/3/2025 00:00:00
"0007";"29025672";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0007";"29025834";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0007";"29025974";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29025982";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/3/2025 00:00:00
"0007";"29026105";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/3/2025 00:00:00
"0007";"29026113";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026148";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29026156";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026164";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026261";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29026423";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/3/2025 00:00:00
"0007";"29026431";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29026440";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"29026482";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026520";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"29026601";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026628";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"29026644";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0007";"29026652";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026660";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29026679";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";11/6/2025 00:00:00
"0007";"29026709";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";11/6/2025 00:00:00
"0007";"29026725";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026741";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"29026792";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026873";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026890";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/3/2025 00:00:00
"0007";"29026911";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29026989";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29027055";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"29032636";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29032695";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/2/2025 00:00:00
"0007";"29032709";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"29032733";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";27/2/2025 00:00:00
"0007";"29033080";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";27/3/2025 00:00:00
"0007";"29033314";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29033837";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29034159";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29034515";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29034620";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";18/6/2025 00:00:00
"0007";"29034639";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29034760";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";18/6/2025 00:00:00
"0007";"29034906";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"29034914";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/2/2025 00:00:00
"0007";"29035120";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29035457";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29035503";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29341710";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29341779";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29341809";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29356407";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0007";"29360463";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29366763";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/3/2025 00:00:00
"0007";"29372224";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29372267";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";12/3/2025 00:00:00
"0007";"29373115";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"29378842";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";27/2/2025 00:00:00
"0007";"29389712";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29389941";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29401220";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/3/2025 00:00:00
"0007";"29402170";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29429790";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29449626";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29461227";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/4/2025 00:00:00
"0007";"29468949";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"29469635";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29859778";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29859883";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29870747";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26001985";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002132";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002205";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002299";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002337";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002345";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002507";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002531";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002558";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002736";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26002760";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26003341";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/3/2025 00:00:00
"0007";"26003651";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";3/4/2025 00:00:00
"0007";"26003732";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26003775";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26003880";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";3/4/2025 00:00:00
"0007";"26003961";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";3/4/2025 00:00:00
"0007";"26010470";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26010577";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26010585";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26013886";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26018179";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26020840";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26022168";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26022494";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26022834";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/6/2025 00:00:00
"0007";"26023563";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/6/2025 00:00:00
"0007";"26028875";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26031450";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26031531";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"26037270";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
